KIDSDRIV,AGE,HOMEKIDS,YOJ,TIF,CLM_FREQ,MVR_PTS,CAR_AGE,Income_converted,HOME_VAL_converted,BLUEBOOK_converted,LE_PARENT1,LE_MSTATUS,LE_EDUCATION,LE_CAR_USE,LE_CAR_TYPE,LE_REVOKED
0,48.0,0,12.0,1,1,0,1.0,46839.0,0.0,13790.0,0,1,4,1,0,0
0,35.0,2,15.0,3,0,0,15.0,43196.0,166154.0,16430.0,0,0,2,1,3,1
0,33.0,4,12.0,9,0,1,1.0,57492.0,0.0,4800.0,1,1,1,1,5,0
0,46.0,0,12.0,3,0,0,22.0,67410.0,210755.0,30350.0,0,0,2,1,4,0
0,43.0,0,12.0,4,0,2,6.0,50755.0,155641.0,30380.0,0,0,4,0,1,0
0,55.0,0,13.0,1,0,1,1.0,60091.0,250327.0,7810.0,0,0,4,0,2,0
0,58.0,0,0.0,4,0,0,10.0,0.0,115457.0,7500.0,0,0,1,1,3,0
0,38.0,3,9.0,1,3,3,5.0,67053.0,0.0,13700.0,1,1,4,0,3,1
0,42.0,0,8.0,1,0,2,1.0,61322.0,228496.0,11830.0,0,1,4,0,2,0
0,29.0,0,10.0,10,3,0,8.0,79059.0,240683.0,14460.0,0,0,2,1,5,0
0,33.0,3,7.0,6,0,0,5.0,22899.0,126382.0,7090.0,1,1,0,1,2,0
0,46.0,0,7.0,6,0,0,11.0,26667.0,144726.0,27020.0,0,1,4,0,4,0
0,48.0,0,7.0,3,1,0,1.0,22362.0,127087.0,27160.0,0,0,0,1,0,1
0,32.0,2,13.0,10,0,0,1.0,17545.0,0.0,8240.0,1,1,4,0,2,0
0,41.0,0,12.0,1,0,0,9.0,88508.0,231286.0,21050.0,0,0,1,1,4,0
0,44.0,0,13.0,9,0,2,1.0,62093.0,202671.0,8620.0,0,0,4,1,5,0
0,51.0,0,10.0,3,0,1,15.0,104355.0,286694.0,17040.0,0,1,2,1,0,0
0,34.0,2,11.0,1,0,0,9.0,13343.0,155171.0,1500.0,1,1,4,1,3,0
2,44.0,2,12.0,1,0,1,7.0,61616.0,236422.0,16540.0,0,0,1,1,2,0
0,53.0,0,0.0,4,0,4,16.0,0.0,134371.0,11450.0,0,0,2,1,2,0
0,34.0,4,17.0,3,0,1,9.0,96579.0,232823.0,15890.0,0,0,1,0,0,0
0,43.0,2,7.0,1,0,0,10.0,5352.0,60715.0,8560.0,0,0,4,1,5,0
0,37.0,0,10.0,1,0,0,8.0,41486.0,173130.0,16210.0,0,0,0,1,0,0
0,49.0,0,12.0,15,3,2,16.0,54691.0,198100.0,30780.0,0,1,2,0,2,0
0,57.0,0,0.0,7,0,3,11.0,0.0,77032.0,13740.0,0,0,3,1,5,0
0,36.0,0,11.0,7,3,4,17.0,105384.0,267509.0,13800.0,0,0,2,1,0,1
0,65.0,0,9.0,4,2,3,18.0,61059.0,229924.0,14110.0,0,0,2,1,5,0
0,45.0,0,12.0,4,0,1,1.0,37846.0,162455.0,20150.0,0,1,0,0,2,0
0,51.0,0,12.0,14,3,4,11.0,40862.0,0.0,30800.0,0,1,1,0,1,0
0,48.0,0,8.0,6,0,3,13.0,103751.0,347956.0,27950.0,0,0,3,1,0,0
0,51.0,0,10.0,3,2,0,10.0,103745.0,0.0,18430.0,0,1,1,0,0,1
0,54.0,0,13.0,4,0,0,10.0,40783.0,166605.0,12400.0,0,0,4,0,0,0
0,33.0,4,12.0,1,0,4,7.0,158124.0,366033.0,20610.0,0,0,3,0,4,1
0,63.0,0,15.0,5,0,4,1.0,32824.0,195693.0,23750.0,0,0,4,1,3,0
0,49.0,0,11.0,4,0,3,22.0,45962.0,140966.0,11000.0,0,0,3,1,2,0
0,62.0,0,12.0,17,3,0,19.0,69331.0,276064.0,26360.0,0,0,3,1,3,0
0,43.0,3,14.0,10,0,2,14.0,132449.0,354193.0,27530.0,0,0,2,1,0,0
0,46.0,0,0.0,3,0,0,13.0,0.0,114513.0,22920.0,0,0,1,1,0,0
0,40.0,0,12.0,10,3,6,6.0,20574.0,0.0,21440.0,0,1,4,1,5,1
0,36.0,0,0.0,1,0,5,10.0,0.0,75650.0,16570.0,0,0,4,1,0,0
0,43.0,0,10.0,4,0,2,15.0,69479.0,256801.0,9690.0,0,0,2,1,2,1
0,39.0,0,11.0,10,3,3,13.0,80021.0,264048.0,9500.0,0,1,1,0,2,0
0,49.0,0,14.0,7,3,0,1.0,74669.0,245513.0,14390.0,0,0,1,1,5,0
1,41.0,2,13.0,13,0,0,11.0,58963.0,214655.0,18780.0,0,0,2,1,4,0
0,53.0,0,0.0,7,0,3,17.0,0.0,0.0,20530.0,0,1,2,1,0,0
2,54.0,2,15.0,4,0,2,5.0,106746.0,310093.0,17570.0,0,0,4,0,0,0
0,53.0,0,11.0,13,0,0,1.0,48421.0,201603.0,25290.0,0,1,2,1,0,0
0,49.0,0,12.0,4,0,0,15.0,30469.0,113356.0,17070.0,0,1,3,1,0,0
0,48.0,0,8.0,7,0,1,15.0,113910.0,0.0,11010.0,0,1,2,1,5,1
0,35.0,0,11.0,10,0,0,9.0,51912.0,162562.0,30420.0,0,1,4,0,1,1
0,53.0,1,8.0,6,4,0,9.0,46573.0,164089.0,22830.0,0,0,1,0,1,0
0,41.0,0,10.0,1,0,1,12.0,103948.0,290521.0,15990.0,0,0,4,0,0,0
0,51.0,0,15.0,6,0,1,13.0,95659.0,296768.0,12320.0,0,0,3,1,0,1
0,36.0,3,0.0,1,0,0,7.0,0.0,0.0,5100.0,0,0,1,1,2,1
1,42.0,3,7.0,1,0,0,7.0,40036.0,190348.0,9700.0,0,0,4,0,2,0
0,56.0,0,10.0,1,0,0,20.0,143904.0,328673.0,25100.0,0,0,2,0,1,0
0,65.0,0,14.0,10,1,4,25.0,56513.0,189268.0,15360.0,0,0,2,1,3,0
0,53.0,0,13.0,1,0,0,1.0,50516.0,218287.0,11850.0,0,0,4,1,5,0
0,50.0,0,0.0,10,0,0,1.0,0.0,0.0,6500.0,0,0,0,1,3,0
0,43.0,3,15.0,9,0,1,15.0,102262.0,266234.0,15490.0,0,0,2,1,5,0
0,52.0,0,10.0,7,0,1,10.0,161142.0,430785.0,22480.0,0,1,3,1,0,0
0,50.0,0,11.0,1,0,2,8.0,53567.0,225043.0,27630.0,0,0,0,0,1,0
0,37.0,0,7.0,6,0,2,12.0,114636.0,300906.0,33240.0,0,0,1,1,5,0
0,44.0,0,10.0,3,0,1,12.0,83339.0,269056.0,15460.0,0,0,2,1,5,0
2,44.0,2,14.0,4,1,8,1.0,45576.0,156623.0,1500.0,0,0,0,1,3,0
0,32.0,3,14.0,1,0,0,1.0,35793.0,0.0,19960.0,1,1,4,1,2,0
0,42.0,0,12.0,4,1,0,13.0,64019.0,249488.0,14590.0,0,0,3,1,3,0
0,59.0,0,0.0,4,0,0,9.0,0.0,121656.0,9940.0,0,0,3,1,5,0
0,49.0,0,8.0,7,2,5,1.0,76399.0,225768.0,14040.0,0,0,4,0,0,1
0,46.0,0,12.0,7,0,4,11.0,67711.0,0.0,18080.0,0,1,2,1,5,1
0,41.0,0,11.0,1,2,2,8.0,46294.0,182167.0,11960.0,0,1,1,0,2,0
0,52.0,0,14.0,7,3,0,15.0,174389.0,447758.0,26740.0,0,0,3,0,1,0
0,36.0,2,12.0,9,0,1,13.0,98311.0,0.0,27620.0,1,1,1,1,0,0
0,50.0,0,13.0,4,2,1,11.0,74366.0,264375.0,13940.0,0,0,1,1,5,0
0,37.0,0,12.0,10,2,5,1.0,140609.0,374856.0,14210.0,0,0,2,1,0,0
0,26.0,0,0.0,4,0,0,1.0,0.0,51796.0,1500.0,0,1,0,1,5,0
0,60.0,0,8.0,4,1,6,12.0,50279.0,253143.0,12530.0,0,0,1,1,0,0
0,51.0,0,13.0,9,0,3,10.0,121237.0,342601.0,19270.0,0,0,2,1,5,0
0,52.0,0,13.0,7,2,0,1.0,25894.0,117638.0,12140.0,0,0,4,1,3,0
0,48.0,0,13.0,4,0,0,5.0,34351.0,0.0,22440.0,0,1,4,0,2,1
1,47.0,0,7.0,6,0,0,1.0,33767.0,153272.0,28140.0,0,0,4,0,2,0
0,33.0,1,12.0,7,0,0,7.0,23514.0,105036.0,7920.0,0,0,4,1,5,0
0,31.0,4,18.0,1,1,5,1.0,24323.0,0.0,16830.0,0,0,0,1,2,0
0,52.0,0,11.0,7,1,0,1.0,42236.0,0.0,20920.0,0,1,4,0,4,0
0,30.0,1,10.0,6,0,1,1.0,33063.0,0.0,17920.0,1,1,0,0,4,0
0,42.0,1,10.0,4,0,1,20.0,105512.0,303875.0,24040.0,0,0,2,0,1,0
0,57.0,0,12.0,13,1,4,13.0,97083.0,0.0,18800.0,0,1,1,1,0,0
0,50.0,0,13.0,3,0,0,5.0,21642.0,0.0,8660.0,0,1,0,1,5,0
0,33.0,1,10.0,13,0,4,21.0,70565.0,241472.0,16280.0,0,0,2,1,5,0
0,58.0,0,13.0,1,0,2,11.0,44949.0,185547.0,15520.0,0,0,1,0,0,0
0,38.0,0,15.0,10,0,1,13.0,14525.0,115933.0,28820.0,0,1,2,0,2,1
0,35.0,0,7.0,3,0,0,1.0,52277.0,208305.0,26840.0,0,0,4,0,0,0
0,48.0,0,7.0,3,0,0,1.0,85342.0,263337.0,19520.0,0,1,2,1,0,0
2,41.0,3,14.0,1,4,3,10.0,75501.0,262109.0,15380.0,0,0,1,1,0,0
0,35.0,2,7.0,13,1,6,5.0,32634.0,131445.0,20690.0,1,1,0,1,2,0
1,39.0,3,13.0,8,1,0,1.0,48738.0,214103.0,23420.0,0,0,1,1,3,0
1,40.0,2,14.0,1,0,0,1.0,21733.0,0.0,14070.0,0,0,4,0,0,0
0,45.0,2,12.0,10,0,0,8.0,89479.0,239934.0,14950.0,0,0,1,1,0,0
0,54.0,0,8.0,10,0,0,1.0,77051.0,0.0,14610.0,0,1,1,0,0,0
1,45.0,2,11.0,11,3,1,18.0,93349.0,0.0,9920.0,1,1,3,1,3,0
0,50.0,0,6.0,10,0,0,6.0,67488.0,206632.0,19300.0,0,0,1,1,4,0
0,47.0,0,10.0,4,0,0,1.0,42991.0,175567.0,20720.0,0,0,0,1,4,0
0,42.0,0,9.0,1,0,3,11.0,116863.0,335371.0,17390.0,0,0,2,0,4,0
0,62.0,0,7.0,6,0,0,8.0,69909.0,237139.0,18060.0,0,1,1,1,0,1
0,46.0,0,0.0,10,0,0,6.0,0.0,0.0,25940.0,0,0,0,1,5,0
0,54.0,1,13.0,8,0,0,15.0,131383.0,371652.0,16030.0,0,0,2,1,0,0
0,47.0,0,10.0,13,0,0,20.0,122973.0,0.0,31740.0,0,1,2,1,4,0
0,57.0,0,11.0,3,0,1,8.0,173426.0,401463.0,18840.0,0,0,2,1,0,0
0,56.0,0,12.0,6,0,3,15.0,146309.0,426818.0,34460.0,0,0,2,1,2,0
0,37.0,0,11.0,6,0,3,1.0,29058.0,0.0,8110.0,0,1,4,1,5,0
2,41.0,2,10.0,13,0,3,12.0,62840.0,220786.0,35960.0,0,0,3,0,4,0
0,53.0,0,9.0,4,0,3,5.0,29429.0,149217.0,12770.0,0,0,0,1,0,0
0,44.0,0,13.0,4,0,1,6.0,77576.0,261611.0,27810.0,0,0,1,0,1,0
0,48.0,0,14.0,1,3,5,5.0,51982.0,169672.0,23390.0,0,0,1,1,3,1
0,36.0,1,12.0,6,1,6,10.0,28989.0,191192.0,21520.0,1,1,4,1,4,0
0,51.0,0,13.0,6,0,0,1.0,37040.0,0.0,10010.0,0,1,0,1,0,0
0,53.0,0,11.0,9,0,0,10.0,97706.0,0.0,18020.0,0,1,2,0,4,0
0,33.0,1,9.0,4,0,0,15.0,46867.0,0.0,9490.0,1,1,1,1,3,0
0,53.0,0,11.0,10,0,0,11.0,70026.0,0.0,18780.0,0,1,2,1,2,0
0,50.0,0,12.0,1,1,0,7.0,89157.0,257091.0,19700.0,0,0,2,1,5,0
0,51.0,0,8.0,11,2,5,17.0,57906.0,201076.0,25780.0,0,0,1,0,0,0
0,38.0,0,4.0,4,0,4,10.0,127783.0,314273.0,14280.0,0,0,3,1,0,0
0,39.0,2,9.0,4,1,1,15.0,133920.0,0.0,18790.0,1,1,2,0,2,0
0,60.0,0,14.0,1,0,0,4.0,41048.0,0.0,8040.0,0,1,1,1,0,0
0,63.0,0,15.0,1,0,0,11.0,121398.0,343410.0,16270.0,0,0,3,1,5,0
0,56.0,0,13.0,1,2,10,5.0,76638.0,0.0,14060.0,0,1,4,0,0,0
0,54.0,0,12.0,4,0,2,14.0,159494.0,0.0,32140.0,0,1,3,1,0,0
0,46.0,0,13.0,1,2,2,6.0,59244.0,174518.0,12020.0,0,1,4,0,2,0
0,50.0,0,12.0,7,0,0,1.0,37546.0,153612.0,6120.0,0,0,4,1,3,0
0,40.0,3,11.0,3,1,3,1.0,4026.0,0.0,5900.0,1,1,0,1,5,0
0,42.0,0,0.0,1,0,0,1.0,0.0,104265.0,17190.0,0,0,4,1,5,1
0,44.0,0,0.0,1,0,0,8.0,0.0,83523.0,20230.0,0,1,4,1,0,0
0,45.0,0,13.0,4,0,3,1.0,107012.0,322746.0,28300.0,0,0,2,0,1,0
0,44.0,0,10.0,10,1,0,17.0,91652.0,0.0,25290.0,0,1,2,1,5,0
0,49.0,0,6.0,7,0,4,9.0,89948.0,0.0,18160.0,0,1,1,1,5,0
0,37.0,2,13.0,10,2,6,10.0,39324.0,151114.0,9130.0,1,1,1,1,5,0
0,44.0,2,11.0,6,0,0,6.0,41935.0,150973.0,10090.0,1,1,0,1,0,0
0,49.0,0,4.0,7,3,2,1.0,85739.0,282600.0,14970.0,0,1,1,1,0,1
0,52.0,0,9.0,10,0,0,10.0,138004.0,343853.0,19630.0,0,1,3,1,2,0
0,32.0,2,12.0,10,0,1,13.0,77021.0,196820.0,10400.0,0,0,2,0,2,0
0,47.0,0,13.0,1,0,3,9.0,74208.0,196225.0,13620.0,0,0,1,1,0,0
0,46.0,0,8.0,10,1,3,7.0,48656.0,194871.0,12580.0,0,0,1,1,5,0
0,40.0,0,9.0,8,0,0,14.0,70381.0,267721.0,15880.0,0,0,2,1,3,0
0,47.0,0,12.0,6,0,0,12.0,14206.0,89120.0,15070.0,0,0,2,1,0,0
1,44.0,2,15.0,4,0,1,8.0,90939.0,290793.0,2740.0,0,0,2,1,3,1
0,46.0,0,7.0,11,2,4,1.0,130464.0,362541.0,24180.0,0,1,4,1,5,0
0,48.0,0,9.0,6,0,0,6.0,45371.0,173920.0,10840.0,0,1,1,1,2,0
0,43.0,2,16.0,10,0,1,1.0,63612.0,220417.0,12160.0,0,0,4,1,0,0
0,50.0,0,11.0,4,0,2,10.0,127468.0,304399.0,6500.0,0,0,3,1,5,0
0,50.0,0,14.0,1,2,4,8.0,73343.0,254600.0,20010.0,0,0,4,1,0,0
0,42.0,0,12.0,6,1,3,14.0,131050.0,382673.0,23300.0,0,1,3,0,1,0
0,50.0,0,9.0,6,0,1,1.0,46680.0,186705.0,18440.0,0,0,0,0,4,0
0,46.0,0,12.0,1,1,0,9.0,24342.0,190366.0,30300.0,0,0,4,0,2,0
0,33.0,0,0.0,7,0,1,12.0,0.0,0.0,17340.0,0,1,4,1,5,1
0,47.0,0,12.0,6,0,0,10.0,25620.0,141115.0,8760.0,0,0,4,1,0,0
0,40.0,0,10.0,7,2,1,1.0,48812.0,149499.0,14960.0,0,0,4,0,2,0
0,52.0,0,11.0,10,0,0,1.0,19421.0,0.0,10460.0,0,1,0,1,5,0
0,53.0,0,13.0,6,1,1,12.0,69268.0,238236.0,13730.0,0,0,1,0,0,0
1,38.0,4,16.0,1,3,3,15.0,12717.0,0.0,24740.0,0,0,1,0,2,0
0,45.0,2,15.0,14,3,3,1.0,39196.0,0.0,17300.0,1,1,4,1,3,0
0,52.0,0,10.0,4,0,1,8.0,4119.0,0.0,7110.0,0,1,4,1,2,0
0,57.0,0,9.0,5,0,0,1.0,26222.0,165896.0,6800.0,0,0,0,1,2,0
0,52.0,0,10.0,4,0,0,11.0,74203.0,0.0,20580.0,0,1,1,1,0,0
0,46.0,0,11.0,5,3,0,11.0,78915.0,248764.0,13990.0,0,1,2,1,5,0
0,48.0,0,16.0,13,2,1,6.0,4183.0,0.0,6720.0,0,0,0,1,0,0
0,41.0,0,13.0,10,2,10,18.0,42206.0,0.0,18460.0,0,1,2,1,5,0
0,49.0,0,9.0,7,2,0,1.0,54108.0,225756.0,23780.0,0,0,4,1,0,0
0,52.0,0,8.0,1,0,0,13.0,42778.0,146329.0,30390.0,0,0,1,0,1,0
2,35.0,2,11.0,1,0,2,10.0,18570.0,134014.0,14290.0,0,0,4,1,0,0
0,46.0,0,11.0,3,3,0,18.0,67857.0,225981.0,21130.0,0,1,2,1,3,0
0,43.0,0,11.0,10,0,5,7.0,75232.0,0.0,15800.0,0,1,1,1,0,0
0,47.0,0,12.0,1,0,0,11.0,61880.0,191991.0,17570.0,0,0,1,1,4,0
0,41.0,0,0.0,18,2,0,10.0,0.0,95757.0,10550.0,0,0,2,1,0,0
0,48.0,0,10.0,11,0,1,12.0,112684.0,308937.0,18060.0,0,1,2,1,0,1
1,41.0,3,0.0,6,0,0,1.0,0.0,83306.0,10570.0,1,1,0,1,2,0
0,42.0,0,12.0,1,0,2,16.0,80078.0,266403.0,20640.0,0,0,2,1,0,0
1,39.0,2,14.0,6,0,3,6.0,30600.0,171976.0,12760.0,0,0,0,0,0,1
0,29.0,4,12.0,6,2,0,13.0,126263.0,319400.0,8190.0,0,0,3,1,5,1
0,48.0,0,8.0,4,0,0,7.0,28012.0,117343.0,26370.0,0,0,4,1,2,1
0,48.0,0,13.0,1,2,4,16.0,122643.0,315375.0,18310.0,0,0,2,1,3,0
0,42.0,0,7.0,1,0,0,10.0,64735.0,0.0,15320.0,0,1,1,0,0,0
0,62.0,0,12.0,10,0,0,6.0,0.0,0.0,12820.0,0,0,0,1,3,0
0,49.0,0,0.0,1,0,0,1.0,0.0,0.0,22920.0,0,1,0,1,0,0
0,45.0,0,12.0,1,2,2,13.0,92049.0,267902.0,6000.0,0,0,1,0,3,1
0,46.0,1,9.0,7,0,1,5.0,49680.0,228046.0,26440.0,1,1,1,0,1,0
0,53.0,0,12.0,1,0,0,11.0,74061.0,272686.0,30850.0,0,0,1,0,1,0
1,38.0,2,11.0,4,0,1,9.0,26263.0,125375.0,5300.0,0,0,4,1,3,0
0,48.0,0,13.0,1,0,0,1.0,132869.0,393765.0,22360.0,0,0,2,0,4,0
0,38.0,0,11.0,7,0,0,3.0,91952.0,282565.0,17850.0,0,1,1,0,4,0
0,40.0,0,9.0,3,0,1,12.0,28747.0,149708.0,10520.0,0,1,2,1,0,0
0,46.0,0,12.0,1,4,0,13.0,67938.0,235842.0,13690.0,0,0,3,1,5,0
0,50.0,0,3.0,4,0,0,1.0,87719.0,0.0,15360.0,0,1,1,0,0,0
0,31.0,2,11.0,1,0,0,1.0,93703.0,257486.0,29620.0,0,0,4,0,2,0
0,47.0,0,14.0,6,0,1,12.0,96111.0,288719.0,27270.0,0,0,3,1,0,0
0,33.0,3,12.0,1,3,5,9.0,74546.0,245205.0,12250.0,0,0,1,0,0,0
1,41.0,3,11.0,4,0,1,1.0,50840.0,204326.0,10680.0,1,1,4,0,5,0
0,32.0,3,13.0,1,2,4,7.0,35119.0,173478.0,13270.0,1,1,4,1,0,1
0,55.0,0,13.0,1,0,3,19.0,133959.0,396631.0,35750.0,0,0,2,1,2,0
0,48.0,0,12.0,10,3,4,10.0,90990.0,0.0,23590.0,0,1,1,0,1,0
0,55.0,0,15.0,1,0,0,14.0,100308.0,321843.0,13430.0,0,0,2,1,0,1
0,47.0,0,13.0,10,0,3,12.0,53420.0,193459.0,6200.0,0,0,1,0,2,1
0,44.0,2,0.0,10,2,0,8.0,0.0,0.0,12450.0,0,0,1,0,5,0
0,31.0,2,13.0,3,2,3,8.0,71763.0,200268.0,13560.0,0,0,1,1,0,0
0,50.0,0,13.0,6,1,6,1.0,61302.0,263318.0,28390.0,0,0,4,0,2,0
2,41.0,3,15.0,10,3,2,14.0,14226.0,0.0,7020.0,0,0,4,0,2,0
0,45.0,2,14.0,10,0,0,11.0,36630.0,179158.0,24280.0,0,0,4,1,0,0
0,56.0,3,11.0,1,0,0,20.0,90186.0,278241.0,15390.0,0,0,2,1,0,0
0,43.0,0,9.0,6,3,1,4.0,21913.0,125624.0,7990.0,0,0,0,0,2,0
0,46.0,0,12.0,7,0,0,7.0,74607.0,275748.0,13930.0,0,0,1,0,5,0
0,49.0,0,5.0,6,0,0,16.0,38170.0,0.0,6650.0,0,1,2,1,5,0
0,62.0,0,13.0,22,0,0,17.0,29453.0,135076.0,17090.0,0,0,1,1,5,0
0,50.0,0,11.0,1,0,1,1.0,113845.0,0.0,12880.0,0,1,4,1,0,0
0,40.0,0,11.0,1,0,0,14.0,83999.0,224899.0,24530.0,0,0,2,1,5,0
0,48.0,0,10.0,8,2,8,1.0,91245.0,278928.0,15420.0,0,0,0,1,5,0
0,52.0,0,10.0,4,3,0,5.0,58780.0,0.0,12580.0,0,1,1,0,0,0
0,49.0,0,12.0,6,0,0,5.0,4542.0,116360.0,6850.0,0,0,1,1,5,0
2,43.0,2,4.0,6,0,0,10.0,67546.0,0.0,26880.0,1,1,1,1,0,0
0,45.0,2,15.0,6,0,2,6.0,70982.0,220008.0,13660.0,0,0,4,1,5,0
0,44.0,0,0.0,10,0,0,12.0,0.0,0.0,17700.0,0,0,4,0,4,0
0,43.0,3,0.0,1,3,6,1.0,0.0,0.0,14740.0,0,0,4,0,0,0
0,33.0,1,0.0,1,0,0,1.0,0.0,120175.0,9030.0,0,0,4,1,5,0
0,55.0,0,1.0,1,4,4,13.0,55352.0,0.0,7030.0,0,1,2,1,2,0
0,49.0,0,13.0,4,0,2,15.0,9486.0,146041.0,6390.0,0,0,2,1,5,0
2,43.0,2,13.0,6,0,1,1.0,63357.0,222957.0,20790.0,0,0,1,0,4,0
0,35.0,0,5.0,9,0,0,1.0,60855.0,0.0,23480.0,0,1,1,0,1,0
0,56.0,0,10.0,7,0,3,9.0,31093.0,143407.0,12560.0,0,0,2,1,0,0
2,38.0,2,6.0,9,2,3,7.0,83053.0,0.0,20120.0,1,1,1,1,5,0
0,54.0,0,12.0,1,3,4,10.0,103454.0,303050.0,26420.0,0,0,2,1,0,0
2,48.0,0,11.0,1,0,4,1.0,133493.0,340509.0,9820.0,0,0,3,1,5,0
0,50.0,0,14.0,6,0,0,13.0,41988.0,161160.0,10700.0,0,0,1,0,5,0
0,34.0,3,13.0,7,0,0,20.0,34019.0,91875.0,8300.0,0,0,2,1,5,0
2,44.0,3,4.0,6,1,6,5.0,47140.0,211304.0,18860.0,0,0,4,0,5,1
0,46.0,0,8.0,13,0,0,7.0,23655.0,190550.0,8470.0,0,0,0,1,2,0
0,49.0,0,14.0,1,2,0,12.0,1463.0,101545.0,6550.0,0,0,1,1,5,0
0,51.0,0,12.0,1,1,4,13.0,77030.0,0.0,11490.0,0,1,2,1,5,0
1,45.0,1,10.0,1,0,1,11.0,39032.0,209556.0,10520.0,1,1,1,1,3,0
0,36.0,0,0.0,17,0,0,7.0,0.0,0.0,13350.0,0,0,4,0,0,1
0,41.0,0,14.0,4,0,0,16.0,66405.0,222434.0,25420.0,0,0,1,0,2,0
0,64.0,0,10.0,9,0,2,9.0,36628.0,195006.0,17670.0,0,1,4,1,0,0
0,31.0,1,12.0,13,0,1,8.0,77624.0,0.0,25460.0,1,1,3,0,2,0
0,51.0,0,9.0,1,0,0,12.0,78283.0,262744.0,6400.0,0,0,1,1,2,0
0,48.0,0,12.0,7,2,0,6.0,27433.0,147243.0,27420.0,0,0,0,1,2,0
0,43.0,1,15.0,4,3,5,21.0,80012.0,250971.0,13800.0,0,0,2,1,0,0
0,36.0,0,8.0,1,0,0,4.0,6848.0,0.0,15020.0,0,0,4,1,0,0
0,42.0,0,11.0,6,0,0,12.0,61182.0,201094.0,14510.0,0,0,1,0,0,0
0,38.0,3,13.0,8,0,1,6.0,79678.0,255154.0,13150.0,0,0,1,0,0,0
0,21.0,2,13.0,11,0,3,4.0,1114.0,0.0,1500.0,0,0,0,1,3,0
0,38.0,0,11.0,10,3,5,11.0,60026.0,0.0,11300.0,0,1,1,1,3,0
0,45.0,0,13.0,21,0,1,1.0,59958.0,0.0,6000.0,0,1,2,1,2,0
0,49.0,0,7.0,10,0,2,9.0,109183.0,329560.0,19590.0,0,0,2,1,0,0
0,47.0,0,7.0,1,0,2,8.0,28654.0,144131.0,10990.0,0,1,4,1,2,0
0,53.0,0,14.0,9,1,4,6.0,47625.0,161743.0,15780.0,0,0,0,1,0,0
0,42.0,0,11.0,4,0,0,1.0,106538.0,0.0,27470.0,0,1,3,1,0,0
0,44.0,0,12.0,4,0,0,23.0,124219.0,311476.0,23490.0,0,0,3,0,1,0
0,53.0,0,0.0,7,0,0,14.0,0.0,0.0,16530.0,0,1,2,1,5,0
0,49.0,0,11.0,6,0,3,5.0,60079.0,194764.0,17310.0,0,0,1,1,0,0
1,38.0,4,16.0,10,0,3,1.0,18348.0,92593.0,7130.0,0,0,0,1,5,0
0,46.0,0,10.0,4,0,4,11.0,132560.0,319774.0,14760.0,0,1,2,1,0,0
0,54.0,0,11.0,3,2,6,12.0,95024.0,290418.0,22930.0,0,1,1,1,5,0
0,57.0,0,14.0,4,0,0,6.0,89632.0,276816.0,28350.0,0,0,4,0,0,0
0,63.0,0,7.0,3,1,0,7.0,52613.0,209832.0,13060.0,0,0,1,1,3,0
0,36.0,0,13.0,10,3,3,5.0,38946.0,201598.0,21200.0,0,0,0,1,4,1
0,29.0,0,6.0,15,0,2,5.0,16609.0,0.0,9890.0,0,1,0,0,2,0
0,39.0,2,13.0,6,0,1,1.0,15098.0,140954.0,5400.0,0,0,0,1,5,0
0,38.0,0,9.0,6,2,0,10.0,141365.0,365297.0,31140.0,0,1,1,0,1,0
0,46.0,0,11.0,7,0,0,1.0,119870.0,321592.0,17370.0,0,0,2,1,0,1
1,40.0,1,13.0,4,0,0,1.0,71402.0,238349.0,8640.0,0,0,2,1,5,0
0,29.0,1,12.0,6,0,0,1.0,45114.0,121949.0,8780.0,0,0,4,1,2,0
0,52.0,1,14.0,10,0,2,1.0,63936.0,198077.0,27240.0,0,0,4,0,2,0
0,32.0,3,0.0,10,0,0,1.0,0.0,0.0,10740.0,1,1,0,1,5,0
0,45.0,0,6.0,1,0,0,19.0,75109.0,277896.0,15350.0,0,1,2,1,0,0
0,53.0,0,15.0,1,2,4,13.0,66054.0,250182.0,13410.0,0,0,1,1,5,0
0,30.0,2,12.0,3,1,0,1.0,102113.0,255135.0,19720.0,1,1,4,1,4,0
0,61.0,0,0.0,1,0,2,11.0,0.0,137023.0,15490.0,0,0,1,1,3,0
0,37.0,0,11.0,4,0,0,8.0,39777.0,123004.0,13670.0,0,1,0,1,5,0
0,55.0,0,13.0,1,2,4,5.0,59543.0,210698.0,12950.0,0,0,1,1,5,0
0,42.0,0,12.0,9,0,0,8.0,109919.0,348658.0,22520.0,0,0,2,1,3,0
0,35.0,0,13.0,6,1,2,8.0,24696.0,0.0,7470.0,0,0,1,0,5,0
0,50.0,0,11.0,1,0,0,1.0,72930.0,275761.0,13790.0,0,1,4,0,5,0
0,51.0,0,12.0,7,2,3,10.0,103328.0,323740.0,16930.0,0,0,1,0,4,0
0,46.0,0,10.0,4,0,0,10.0,70191.0,218831.0,31500.0,0,0,1,1,0,0
0,27.0,4,9.0,9,0,0,1.0,34276.0,99323.0,11770.0,0,0,1,1,5,0
2,40.0,3,14.0,6,0,0,1.0,20126.0,138444.0,8260.0,1,1,0,1,5,0
0,45.0,0,12.0,12,0,0,7.0,100822.0,290668.0,8310.0,0,0,1,1,0,0
